OCR Corrections — 2515 substitutions across 246 entries
========================================================================
DATE         RULE             ORIGINAL                     CORRECTED
1942-06-21   stray_symbol     contp~ol                     contpol
1942-06-21   stray_symbol     Chie~r                       Chier
1942-06-21   symbol_repair    s~cure                       secure
1942-06-21   stray_symbol     d~tai1s~                     dtai1s~
1942-06-21   symbol_repair    w~re                         ware
1942-06-21   symbol_repair    disre~arded                  disregarded
1942-06-21   stray_symbol     fundame~ntal                 fundamental
1942-06-21   symbol_repair    cont~nuing                   continuing
1942-06-21   symbol_repair    Suggest~d                    Suggested
1942-06-21   stray_symbol     con~iderat                   coniderat
1942-06-21   symbol_repair    appa~ently                   apparently
1942-06-21   symbol_repair    ac~ion                       action
1942-06-21   stray_symbol     CON~LSEO                     CONLSEO
1942-06-21   symbol_repair    ene~y                        enemy
1942-06-21   stray_symbol     l\1                          l1
1942-06-21   stray_symbol     oondit~o                     oondito
1942-06-21   stray_symbol     Inte3Imi~tion                Inte3Imition
1942-06-21   stray_symbol     e~a~ately                    eaately
1942-06-21   stray_symbol     GUAD~LCANAL                  GUADLCANAL
1942-06-21   stray_symbol     GUADA~CANAL                  GUADACANAL
1942-06-21   stray_symbol     m~di~                        mdi~
1942-06-21   symbol_repair    d~s                          das
1942-06-21   symbol_repair    p~ra                         para
1942-06-21   stray_symbol     sen~ing                      sening
1942-06-21   stray_symbol     tj~e                         tje
1942-06-21   symbol_repair    pass~d                       passed
1942-06-21   symbol_repair    h~t                          hat
1942-06-21   symbol_repair    inj~red                      injured
1942-06-21   symbol_repair    esti~ated                    estimated
1942-06-21   symbol_repair    Conti~ued                    Continued
1942-06-21   symbol_repair    C~T                          CaT
1942-06-21   stray_symbol     C~T~F~6~l~                   CTF6l~
1942-06-21   stray_symbol     a~n~d~i~nf~o~a~d~d~r~e~s~s~e~e~s~ andinfoaddressees~
1942-06-21   stray_symbol     e~d                          ed
1942-06-21   stray_symbol     TAI~M~BOGO                   TAIMBOGO
1942-06-21   stray_symbol     fighte~s                     fightes
1942-06-21   symbol_repair    withdraw~l                   withdrawal
1942-06-21   stray_symbol     uun~SIKE                     uunSIKE
1942-06-21   stray_symbol     CO~ffiOPAC                   COffiOPAC
1942-06-21   symbol_repair    r~peat                       repeat
1942-06-21   stray_symbol     dir~c                        dirc
1942-06-21   symbol_repair    dir~ct                       direct
1942-06-21   stray_symbol     pa~rol                       parol
1942-06-21   stray_symbol     Seo~on~                      Seoon~
1942-06-21   stray_symbol     n~e                          ne
1942-06-21   stray_symbol     d~reot                       dreot
1942-06-21   stray_symbol     spatc~hes                    spatches
1942-06-21   digit_sub        possib1Y                     possiblY
1942-06-21   stray_symbol     sing~le                      single
1942-06-21   stray_symbol     G~e                          Ge
1942-06-21   stray_symbol     S~OBAL                       SOBAL
1942-06-21   stray_symbol     s~nds~                       snds~
1942-06-21   stray_symbol     H~crecy                      Hcrecy
1942-06-21   stray_symbol     u~d                          ud
1942-06-21   stray_symbol     vi~i~ity                     viiity
1942-06-21   stray_symbol     qu~dron                      qudron
1942-06-21   symbol_repair    e~t                          eat
1942-06-21   symbol_repair    furnish~d                    furnished
1942-06-21   symbol_repair    SO~IE                        SOtIE
1942-06-21   stray_symbol     TB~Mobile                    TBMobile
1942-06-21   symbol_repair    U~most                       Utmost
1942-06-21   stray_symbol     informati~on                 information
1942-06-21   stray_symbol     in~peotien                   inpeotien
1942-06-21   stray_symbol     T~AQA                        TAQA
1942-06-21   stray_symbol     Z~aland                      Zaland
1942-06-21   stray_symbol     pl~nning                     plnning
1942-06-21   symbol_repair    avail~ble                    available
1942-06-21   stray_symbol     l~5                          l5
1942-06-21   digit_sub        mill1meter                   millImeter
1942-06-21   symbol_repair    Augu~t                       August
1942-06-21   symbol_repair    Requ~st                      Request
1942-06-21   symbol_repair    arriv~l                      arrival
1942-06-21   stray_symbol     e~r                          er
1942-06-21   symbol_repair    A~TY                         ArTY
1942-06-21   stray_symbol     f\ug                         fug
1942-06-21   stray_symbol     c~ecy                        cecy
1942-06-21   symbol_repair    Sol~mons                     Solomons
1942-06-21   stray_symbol     M~nekaze                     Mnekaze
1942-06-21   stray_symbol     Enro~te                      Enrote
1942-06-21   symbol_repair    e~emy                        enemy
1942-06-21   symbol_repair    P~ra                         Para
1942-06-21   leading_l        lSe                          Se
1942-06-21   symbol_repair    airc~aft                     aircraft
1942-06-21   stray_symbol     tndic~ate                    tndicate
1942-06-21   symbol_repair    w~s                          was
1942-06-21   symbol_repair    gu~fire                      gunfire
1942-06-21   stray_symbol     frunn~ng                     frunnng
1942-06-21   stray_symbol     p~trolling                   ptrolling
1942-06-21   stray_symbol     ts~p~ed                      tsped
1942-06-21   stray_symbol     er~d                         erd
1942-06-21   stray_symbol     Airf~e                       Airfe
1942-06-21   symbol_repair    considerat~ons               considerations
1942-06-21   stray_symbol     l~ovem                       lovem
1942-06-21   symbol_repair    att~ck                       attack
1942-06-21   stray_symbol     i~fo                         ifo
1942-06-21   stray_symbol     ComSo~a                      ComSoa
1942-06-21   stray_symbol     Fle~t                        Flet
1942-06-21   digit_sub        empl0yed                     emplOyed
1942-06-21   rn_m             rurner                       rumer
1942-06-21   symbol_repair    E~LIOTT                      ElLIOTT
1942-06-21   symbol_repair    BU~TON                       BUnTON
1942-06-21   stray_symbol     acLJ~I                       acLJI
1942-06-21   stray_symbol     P~tr~                        Ptr~
1942-06-21   digit_sub        s1tuation                    sItuation
1942-06-21   symbol_repair    aga~n                        again
1942-06-21   symbol_repair    hand~d                       handed
1942-06-21   stray_symbol     houl~s                       houls
1942-06-21   symbol_repair    Desi~e                       Desire
1942-06-21   symbol_repair    e~press                      empress
1942-06-21   symbol_repair    Paci~ic                      Pacific
1942-06-21   stray_symbol     for~ces                      forces
1942-06-21   symbol_repair    Jap~nese                     Japanese
1942-06-21   stray_symbol     earl~est                     earlest
1942-06-21   stray_symbol     coas~t                       coast
1942-06-21   symbol_repair    me~e                         mele
1942-06-21   stray_symbol     a~ual                        aual
1942-06-21   stray_symbol     f\firm                       ffirm
1942-06-21   stray_symbol     r~inEfs                      rinEfs
1942-06-21   stray_symbol     a~rjfield                    arjfield
1942-06-21   stray_symbol     NJ\L                         NJL
1942-06-21   stray_symbol     c~h                          ch
1942-06-21   rn_m             rn                           m
1942-06-21   stray_symbol     v~tord                       vtord
1942-06-21   stray_symbol     C0~1SOPAO                    C01SOPAO
1942-06-21   stray_symbol     COM~QWESPAC                  COMQWESPAC
1942-06-21   stray_symbol     CIJ\TC                       CIJTC
1942-06-21   stray_symbol     s~ag                         sag
1942-06-21   symbol_repair    a~c                          arc
1942-06-21   stray_symbol     S~VP                         SVP
1942-06-21   symbol_repair    p~eparations                 preparations
1942-06-21   stray_symbol     GUIT\f                       GUITf
1942-06-21   digit_sub        v1ew                         vIew
1942-06-21   symbol_repair    measu~es                     measures
1942-06-21   symbol_repair    involv~d                     involved
1942-06-21   stray_symbol     experiencedfi~nter           experiencedfinter
1942-06-21   symbol_repair    ISLA~D                       ISLAnD
1942-06-21   stray_symbol     p~a                          pa
1942-06-21   symbol_repair    ammunit~on                   ammunition
1942-06-21   digit_sub        Vi1l                         Vill
1942-06-21   symbol_repair    po~sible                     possible
1942-06-21   stray_symbol     GUADALCAl~AL                 GUADALCAlAL
1942-06-21   stray_symbol     suppli~s                     supplis
1942-06-21   symbol_repair    d~s                          das
1942-06-21   symbol_repair    Regard~ess                   Regardless
1942-06-21   digit_sub        ha1f                         half
1942-06-21   stray_symbol     tua~tion                     tuation
1942-06-21   stray_symbol     CALEBQN~A                    CALEBQNA
1942-06-21   symbol_repair    Sh~ps                        Shaps
1942-06-21   symbol_repair    squ~dron                     squadron
1942-06-21   symbol_repair    ent~ances                    entrances
1942-06-21   stray_symbol     nt~j                         ntj
1942-06-21   symbol_repair    oper~tion                    operation
1942-06-21   stray_symbol     l9~Hl                        l9Hl
1942-06-21   symbol_repair    Sh~pping                     Shipping
1942-06-21   stray_symbol     Rr~j                         Rrj
1942-06-21   stray_symbol     unsu~mpqr                    unsumpqr
1942-06-21   symbol_repair    po~er                        poaer
1942-06-21   symbol_repair    n~le                         nile
1942-06-21   stray_symbol     t~ions                       tions
1942-06-21   stray_symbol     ese~t                        eset
1942-06-21   symbol_repair    infilt~ation                 infiltration
1942-06-21   stray_symbol     ma~e                         mae
1942-06-21   symbol_repair    d~n~er                       daner
1942-06-21   stray_symbol     t~AL                         tAL
1942-06-21   stray_symbol     GT~ADALCANAL                 GTADALCANAL
1942-06-21   symbol_repair    de~arted                     decarted
1942-06-21   stray_symbol     N~RU                         NRU
1942-06-21   symbol_repair    Pre~ent                      Prerent
1942-06-21   rn_m             rnan                         man
1942-06-21   symbol_repair    FIR~PLACE                    FIRePLACE
1942-06-21   stray_symbol     TAI~AGA                      TAIAGA
1942-06-21   symbol_repair    s~cret                       secret
1942-06-21   symbol_repair    p~rticular                   particular
1942-06-21   stray_symbol     COr~SOPAC                    COrSOPAC
1942-06-21   digit_sub        Hand1e                       Handle
1942-06-21   stray_symbol     transuo~ts                   transuots
1942-06-21   stray_symbol     ffilli~unition               ffilliunition
1942-06-21   digit_sub        f0rces                       fOrces
1942-06-21   stray_symbol     SOMSO~liESPAC                SOMSOliESPAC
1942-06-21   symbol_repair    escort~ng                    escorting
1942-06-21   symbol_repair    esti~ated                    estimated
1942-06-21   rn_m             lurner                       lumer
1942-06-21   symbol_repair    inef~ective                  ineffective
1942-06-21   symbol_repair    p~trol                       patrol
1942-06-21   symbol_repair    ni~ht                        night
1942-06-21   stray_symbol     ai~rcraft                    aircraft
1942-06-21   stray_symbol     F~cili                       Fcili
1942-06-21   symbol_repair    t~nk                         tank
1942-06-21   stray_symbol     COMGE~JHAV                   COMGEJHAV
1942-06-21   rn_m             rnediate                     mediate
1942-06-21   stray_symbol     enem~r                       enemr
1942-06-21   stray_symbol     J\TAL                        JTAL
1942-06-21   symbol_repair    en~my                        enemy
1942-06-21   stray_symbol     R~JJO                        RJJO
1942-06-21   stray_symbol     J\TTAN                       JTTAN
1942-06-21   stray_symbol     COM~SOPAC                    COMSOPAC
1942-06-21   symbol_repair    PE~RL                        PEaRL
1942-06-21   stray_symbol     Al\JTON                      AlJTON
1942-06-21   symbol_repair    ti~hters                     tighters
1942-06-21   symbol_repair    mes~age                      message
1942-06-21   stray_symbol     HA~Vl                        HAVl
1942-06-21   stray_symbol     WELLI~1GTON                  WELLI1GTON
1942-06-21   stray_symbol     BRISBJ\NE                    BRISBJNE
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      Cominch                      COMINCH
1942-06-22   phrase_norm      CINCPAO                      CINCPAC
1942-06-22   hyphen_join      amphib-ious                  amphibious
1942-06-22   hyphen_join      north-easterly               northeasterly
1942-06-22   hyphen_join      question-able                questionable
1942-06-22   hyphen_join      remain-ing                   remaining
1942-06-22   hyphen_join      con-template                 contemplate
1942-06-22   hyphen_join      auto-matic                   automatic
1942-06-22   hyphen_join      pro-vision                   provision
1942-06-22   hyphen_join      detach-ment                  detachment
1942-06-22   hyphen_join      crui-sers                    cruisers
1942-06-22   hyphen_join      desig-nated                  designated
1942-06-22   hyphen_join      avail-able                   available
1942-06-22   hyphen_join      execu-tions                  executions
1942-06-22   hyphen_join      prepara-tion                 preparation
1942-06-22   hyphen_join      as-sumption                  assumption
1942-06-22   hyphen_join      con-struction                construction
1942-06-22   hyphen_join      desir-able                   desirable
1942-06-22   hyphen_join      approx-imately               approximately
1942-06-22   hyphen_join      ob-jective                   objective
1942-06-22   hyphen_join      instruc-tions                instructions
1942-06-22   hyphen_join      com-mand                     command
1942-06-22   hyphen_join      amphib-ious                  amphibious
1942-06-22   hyphen_join      Com-mander                   Commander
1942-06-22   hyphen_join      with-drawal                  withdrawal
1942-06-22   hyphen_join      longi-tude                   longitude
1942-06-22   hyphen_join      Amphib-ious                  Amphibious
1942-06-22   hyphen_join      sup-port                     support
1942-06-22   hyphen_join      rein-forcements              reinforcements
1942-06-22   hyphen_join      opera-tion                   operation
1942-06-22   hyphen_join      Com-mander                   Commander
1942-06-22   hyphen_join      prepara-tion                 preparation
1942-06-22   stray_punct_prefix .can                         can
1942-06-22   stray_symbol     tho\igh                      thoigh
1942-06-22   rn_m             rnr                          mr
1942-06-24   phrase_norm      Cominch                      COMINCH
1942-06-24   phrase_norm      Cominch                      COMINCH
1942-06-25   phrase_norm      Cominch                      COMINCH
1942-06-25   phrase_norm      Cominch                      COMINCH
1942-06-25   phrase_norm      Cominch                      COMINCH
1942-06-25   hyphen_join      with-drawing                 withdrawing
1942-06-26   phrase_norm      Cominch                      COMINCH
1942-06-26   hyphen_join      of-fensive                   offensive
1942-06-26   hyphen_join      moon-light                   moonlight
1942-06-26   hyphen_join      Be-cause                     Because
1942-06-27   phrase_norm      Cominch                      COMINCH
1942-06-27   hyphen_join      of-fensive                   offensive
1942-06-27   hyphen_join      moon-light                   moonlight
1942-06-27   hyphen_join      Be-cause                     Because
1942-06-27   stray_punct_prefix .the                         the
1942-06-27   stray_symbol     SAT\TTO                      SATTTO
1942-06-27   stray_symbol     BISJ\1ARK                    BISJ1ARK
1942-06-28   phrase_norm      Cominch                      COMINCH
1942-06-30   phrase_norm      Cominch                      COMINCH
1942-06-30   phrase_norm      Cominch                      COMINCH
1942-06-30   phrase_norm      Cominch                      COMINCH
1942-06-30   phrase_norm      Cominch                      COMINCH
1942-06-30   phrase_norm      Cominch                      COMINCH
1942-06-30   hyphen_join      Ad-miral                     Admiral
1942-06-30   hyphen_join      appro-priate                 appropriate
1942-06-30   hyphen_join      opera-tions                  operations
1942-06-30   hyphen_join      car-riers                    carriers
1942-06-30   hyphen_join      with-drawal                  withdrawal
1942-06-30   hyphen_join      car-riers                    carriers
1942-06-30   hyphen_join      car-rier                     carrier
1942-06-30   hyphen_join      dis-persal                   dispersal
1942-06-30   hyphen_join      estab-lishments              establishments
1942-06-30   hyphen_join      prob-ably                    probably
1942-06-30   hyphen_join      project-ion                  projection
1942-06-30   hyphen_join      opera-tions                  operations
1942-06-30   hyphen_join      suf-ficient                  sufficient
1942-06-30   hyphen_join      pro-visions                  provisions
1942-06-30   hyphen_join      reconnais-sance              reconnaissance
1942-06-30   hyphen_join      juris-diction                jurisdiction
1942-06-30   hyphen_join      recommenda-tion              recommendation
1942-06-30   hyphen_join      avail-able                   available
1942-06-30   hyphen_join      item-ized                    itemized
1942-06-30   hyphen_join      desig-nate                   designate
1942-06-30   hyphen_join      ex-tension                   extension
1942-06-30   hyphen_join      avail-able                   available
1942-06-30   hyphen_join      com-munications              communications
1942-06-30   digit_sub        B1EACHER                     BlEACHER
1942-07-01   hyphen_join      operat-ions                  operations
1942-07-02   phrase_norm      Cominch                      COMINCH
1942-07-02   hyphen_join      re-ceived                    received
1942-07-02   hyphen_join      recom-mendations             recommendations
1942-07-02   hyphen_join      ves-sels                     vessels
1942-07-03   phrase_norm      Cominch                      COMINCH
1942-07-03   phrase_norm      Cominch                      COMINCH
1942-07-03   phrase_norm      Cominch                      COMINCH
1942-07-03   hyphen_join      offen-sive                   offensive
1942-07-03   hyphen_join      bom-bardment                 bombardment
1942-07-04   phrase_norm      Cominch                      COMINCH
1942-07-04   hyphen_join      Be-cause                     Because
1942-07-04   stray_punct_prefix .aider                       aider
1942-07-04   stray_punct_prefix .live                        live
1942-07-05   hyphen_join      origin-ator                  originator
1942-07-05   hyphen_join      ser-vicing                   servicing
1942-07-05   hyphen_join      re-quired                    required
1942-07-05   hyphen_join      com-munications              communications
1942-07-05   hyphen_join      Depart-ment                  Department
1942-07-05   hyphen_join      acknowl-edged                acknowledged
1942-07-05   hyphen_join      respons-ibility              responsibility
1942-07-05   hyphen_join      De-partment                  Department
1942-07-05   hyphen_join      Depart-ment                  Department
1942-07-05   hyphen_join      sup-plying                   supplying
1942-07-05   hyphen_join      De-fense                     Defense
1942-07-05   hyphen_join      re-ports                     reports
1942-07-05   hyphen_join      origin-ator                  originator
1942-07-05   hyphen_join      re-quired                    required
1942-07-05   digit_sub        G0I                          GOI
1942-07-07   hyphen_join      con-sideration               consideration
1942-07-07   hyphen_join      com-pletion                  completion
1942-07-07   hyphen_join      diffi-cult                   difficult
1942-07-07   hyphen_join      offen-sive                   offensive
1942-07-07   hyphen_join      sub-marines                  submarines
1942-07-07   hyphen_join      respons-ibility              responsibility
1942-07-07   hyphen_join      occupa-tion                  occupation
1942-07-07   hyphen_join      con-duct                     conduct
1942-07-07   hyphen_join      emer-gency                   emergency
1942-07-07   hyphen_join      South-west                   Southwest
1942-07-07   hyphen_join      accompany-ing                accompanying
1942-07-07   hyphen_join      Pa-cific                     Pacific
1942-07-07   hyphen_join      ad-jacent                    adjacent
1942-07-07   hyphen_join      Com-mander                   Commander
1942-07-07   hyphen_join      Con-ditions                  Conditions
1942-07-07   hyphen_join      air-craft                    aircraft
1942-07-07   hyphen_join      per-formance                 performance
1942-07-07   hyphen_join      co-operation                 cooperation
1942-07-07   hyphen_join      mak-ing                      making
1942-07-07   hyphen_join      Com-manders                  Commanders
1942-07-07   hyphen_join      ex-perienced                 experienced
1942-07-07   hyphen_join      any-thing                    anything
1942-07-07   hyphen_join      Suf-ficient                  Sufficient
1942-07-07   hyphen_join      max-imum                     maximum
1942-07-07   hyphen_join      avail-able                   available
1942-07-07   hyphen_join      ex-cept                      except
1942-07-07   hyphen_join      east-ward                    eastward
1942-07-07   hyphen_join      inexper-ienced               inexperienced
1942-07-07   hyphen_join      Cam-paign                    Campaign
1942-07-07   hyphen_join      devel-oped                   developed
1942-07-07   hyphen_join      essen-tial                   essential
1942-07-07   hyphen_join      opera-tion                   operation
1942-07-07   hyphen_join      out-side                     outside
1942-07-07   hyphen_join      super-iority                 superiority
1942-07-07   hyphen_join      judg-ing                     judging
1942-07-07   hyphen_join      com-plete                    complete
1942-07-07   hyphen_join      seem-ingly                   seemingly
1942-07-07   hyphen_join      South-west                   Southwest
1942-07-07   hyphen_join      com-pelling                  compelling
1942-07-07   hyphen_join      cor-rect                     correct
1942-07-07   hyphen_join      suit-able                    suitable
1942-07-07   hyphen_join      at-tempt                     attempt
1942-07-07   hyphen_join      offen-sive                   offensive
1942-07-07   hyphen_join      dis-cussed                   discussed
1942-07-07   hyphen_join      Regi-ment                    Regiment
1942-07-07   hyphen_join      infer-ior                    inferior
1942-07-07   hyphen_join      pre-vent                     prevent
1942-07-07   hyphen_join      pro-vide                     provide
1942-07-07   hyphen_join      posit-ions                   positions
1942-07-07   hyphen_join      South-east                   Southeast
1942-07-07   hyphen_join      profit-able                  profitable
1942-07-07   hyphen_join      situa-tion                   situation
1942-07-07   hyphen_join      effec-tiveness               effectiveness
1942-07-07   hyphen_join      mag-netic                    magnetic
1942-07-07   stray_punct_prefix .the                         the
1942-07-07   stray_punct_prefix .forces                      forces
1942-07-07   stray_punct_prefix .Tap                         Tap
1942-07-07   adjacent_join    Summa ry                     Summary
1942-07-07   symbol_repair    s\ich                        slich
1942-07-10   phrase_norm      Cominch                      COMINCH
1942-07-10   hyphen_join      Com-plete                    Complete
1942-07-10   hyphen_join      re-ports                     reports
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   phrase_norm      Cominch                      COMINCH
1942-07-11   hyphen_join      require-ments                requirements
1942-07-11   hyphen_join      censor-ship                  censorship
1942-07-11   hyphen_join      Re-quest                     Request
1942-07-11   hyphen_join      com-munication               communication
1942-07-11   hyphen_join      notifica-tion                notification
1942-07-11   hyphen_join      situ-ation                   situation
1942-07-11   hyphen_join      advance-ment                 advancement
1942-07-11   hyphen_join      deter-mined                  determined
1942-07-11   hyphen_join      direct-ly                    directly
1942-07-11   hyphen_join      con-versations               conversations
1942-07-11   hyphen_join      Jap-anese                    Japanese
1942-07-11   hyphen_join      Jap-anese                    Japanese
1942-07-11   hyphen_join      des-troyers                  destroyers
1942-07-11   hyphen_join      inaugura-tion                inauguration
1942-07-11   hyphen_join      deliver-ed                   delivered
1942-07-11   hyphen_join      occas-ional                  occasional
1942-07-11   hyphen_join      distribu-tion                distribution
1942-07-11   hyphen_join      dif-ficult                   difficult
1942-07-11   hyphen_join      op-erations                  operations
1942-07-11   hyphen_join      exer-cising                  exercising
1942-07-11   hyphen_join      of-ficer                     officer
1942-07-11   hyphen_join      ser-vice                     service
1942-07-11   hyphen_join      com-mander                   commander
1942-07-11   hyphen_join      condi-tions                  conditions
1942-07-11   hyphen_join      Com-mander                   Commander
1942-07-11   hyphen_join      orig-inally                  originally
1942-07-11   hyphen_join      capa-city                    capacity
1942-07-11   hyphen_join      re-garding                   regarding
1942-07-11   hyphen_join      carry-ing                    carrying
1942-07-11   hyphen_join      car-riers                    carriers
1942-07-11   stray_punct_prefix ;ake                         ake
1942-07-11   stray_punct_prefix .the                         the
1942-07-11   stray_punct_prefix .solve                       solve
1942-07-11   digit_sub        C0r                          COr
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   phrase_norm      Cominch                      COMINCH
1942-07-12   hyphen_join      De-fense                     Defense
1942-07-12   hyphen_join      effective-ness               effectiveness
1942-07-12   hyphen_join      in-adequate                  inadequate
1942-07-12   hyphen_join      pro-vide                     provide
1942-07-12   hyphen_join      at-tack                      attack
1942-07-12   hyphen_join      trans-fer                    transfer
1942-07-12   hyphen_join      replace-ment                 replacement
1942-07-12   hyphen_join      equip-ment                   equipment
1942-07-12   hyphen_join      com-mands                    commands
1942-07-12   hyphen_join      designa-tion                 designation
1942-07-12   hyphen_join      will-ing                     willing
1942-07-12   hyphen_join      ad-ditional                  additional
1942-07-12   hyphen_join      ad-ditional                  additional
1942-07-12   hyphen_join      re-sign                      resign
1942-07-12   hyphen_join      resigna-tion                 resignation
1942-07-12   hyphen_join      trans-fer                    transfer
1942-07-12   hyphen_join      antiair-craft                antiaircraft
1942-07-12   hyphen_join      replace-ment                 replacement
1942-07-12   hyphen_join      re-presentatives             representatives
1942-07-12   hyphen_join      desir-able                   desirable
1942-07-12   hyphen_join      desig-nated                  designated
1942-07-12   hyphen_join      harm-less                    harmless
1942-07-12   hyphen_join      con-structing                constructing
1942-07-12   hyphen_join      recom-mended                 recommended
1942-07-12   hyphen_join      de-livered                   delivered
1942-07-12   hyphen_join      opera-tions                  operations
1942-07-12   hyphen_join      exer-cise                    exercise
1942-07-12   hyphen_join      In-form                      Inform
1942-07-12   hyphen_join      Indi-vidual                  Individual
1942-07-12   hyphen_join      destinat-ions                destinations
1942-07-12   hyphen_join      in-structions                instructions
1942-07-12   hyphen_join      discus-sions                 discussions
1942-07-12   hyphen_join      Pend-ing                     Pending
1942-07-12   hyphen_join      bom-bardment                 bombardment
1942-07-12   hyphen_join      gar-risoned                  garrisoned
1942-07-12   hyphen_join      communica-tions              communications
1942-07-12   hyphen_join      sta-tions                    stations
1942-07-12   hyphen_join      Mar-ine                      Marine
1942-07-12   hyphen_join      ser-vice                     service
1942-07-12   hyphen_join      mater-ial                    material
1942-07-12   hyphen_join      per-sonnel                   personnel
1942-07-12   hyphen_join      Recommenda-tions             Recommendations
1942-07-12   hyphen_join      dis-tribution                distribution
1942-07-12   hyphen_join      situa-tion                   situation
1942-07-12   hyphen_join      ap-prove                     approve
1942-07-12   hyphen_join      opera-tions                  operations
1942-07-12   hyphen_join      unload-ing                   unloading
1942-07-12   hyphen_join      per-sonnel                   personnel
1942-07-12   hyphen_join      funda-mentally               fundamentally
1942-07-12   hyphen_join      Ap-parently                  Apparently
1942-07-12   hyphen_join      Pac-ific                     Pacific
1942-07-12   hyphen_join      or-ganized                   organized
1942-07-12   hyphen_join      equip-ment                   equipment
1942-07-12   hyphen_join      requisi-tions                requisitions
1942-07-12   hyphen_join      with-out                     without
1942-07-12   hyphen_join      loca-tion                    location
1942-07-12   hyphen_join      in-clude                     include
1942-07-12   hyphen_join      establish-ment               establishment
1942-07-12   hyphen_join      neces-sary                   necessary
1942-07-12   hyphen_join      recom-mendations             recommendations
1942-07-12   hyphen_join      recommenda-tions             recommendations
1942-07-12   hyphen_join      pro-visional                 provisional
1942-07-12   hyphen_join      Mes-sages                    Messages
1942-07-12   hyphen_join      strik-ing                    striking
1942-07-12   hyphen_join      stale-mate                   stalemate
1942-07-12   hyphen_join      con-sider                    consider
1942-07-12   hyphen_join      ef-fectives                  effectives
1942-07-12   hyphen_join      estab-lished                 established
1942-07-12   hyphen_join      pos-sibly                    possibly
1942-07-12   hyphen_join      satis-factory                satisfactory
1942-07-12   hyphen_join      day-light                    daylight
1942-07-12   hyphen_join      al-most                      almost
1942-07-12   hyphen_join      of-ficers                    officers
1942-07-12   hyphen_join      deck-house                   deckhouse
1942-07-12   hyphen_join      quarter-master               quartermaster
1942-07-12   hyphen_join      for-ward                     forward
1942-07-12   hyphen_join      re-moved                     removed
1942-07-12   hyphen_join      re-moved                     removed
1942-07-12   hyphen_join      anti-aircraft                antiaircraft
1942-07-12   hyphen_join      con-sidered                  considered
1942-07-12   stray_punct_prefix .Battalion                   Battalion
1942-07-12   stray_symbol     PT~AV                        PTAV
1942-07-12   digit_sub        C0T                          COT
1942-07-12   stray_symbol     GTTT\RT                      GTTTRT
1942-07-13   phrase_norm      Cominch                      COMINCH
1942-07-14   phrase_norm      Cominch                      COMINCH
1942-07-14   phrase_norm      Cominch                      COMINCH
1942-07-14   hyphen_join      nec-essary                   necessary
1942-07-14   hyphen_join      mes-sages                    messages
1942-07-16   hyphen_join      there-after                  thereafter
1942-07-16   hyphen_join      trans-porting                transporting
1942-07-17   phrase_norm      Cominch                      COMINCH
1942-07-17   phrase_norm      Cominch                      COMINCH
1942-07-18   phrase_norm      Cominch                      COMINCH
1942-07-18   phrase_norm      Cominch                      COMINCH
1942-07-18   hyphen_join      sub-stantial                 substantial
1942-07-18   hyphen_join      regard-ing                   regarding
1942-07-18   hyphen_join      ap-proved                    approved
1942-07-18   hyphen_join      be-lieves                    believes
1942-07-18   hyphen_join      expecta-tions                expectations
1942-07-18   hyphen_join      poten-tially                 potentially
1942-07-18   hyphen_join      pro-tection                  protection
1942-07-18   hyphen_join      prob-ably                    probably
1942-07-18   hyphen_join      recom-mends                  recommends
1942-07-18   hyphen_join      indefi-nitely                indefinitely
1942-07-18   adjacent_join    accompli shment              accomplishment
1942-07-19   hyphen_join      decep-tion                   deception
1942-07-19   hyphen_join      of-fensive                   offensive
1942-07-21   phrase_norm      Cominch                      COMINCH
1942-07-21   hyphen_join      regi-ment                    regiment
1942-07-21   hyphen_join      con-tacts                    contacts
